10	68	317
185	2	318
319	38	202
43	18	145
320	26	321
71	16	251
189	37	322
323	15	36
212	69	324
36	66	325
326	54	90
139	6	232
327	37	12
300	37	328
329	70	330
331	71	332
333	1	88
8	4	334
146	19	49
335	9	336
337	37	139
338	12	339
340	37	287
173	6	341
342	9	343
344	15	36
231	28	148
345	2	5
242	8	17
346	8	17
347	54	348
90	42	154
313	26	349
90	41	350
8	4	351
352	16	70
281	15	36
353	45	154
354	19	49
355	31	356
129	45	167
8	4	357
358	26	308
269	15	36
359	8	17
178	64	360
174	10	298
129	38	128
327	15	36
361	68	362
363	16	364
365	37	176
366	72	367
368	52	299
233	15	36
369	73	216
370	74	243
20	19	49
371	9	372
373	75	374
46	7	92
129	8	17
344	29	49
128	45	154
375	6	376
173	12	377
378	56	379
380	16	381
240	76	49
382	77	383
384	8	17
385	1	3
386	2	5
173	6	387
358	2	5
388	16	339
102	8	17
135	16	131
94	16	389
390	38	391
392	59	393
394	78	10
395	7	396
397	8	17
398	2	158
399	7	396
8	4	400
401	1	402
403	1	3
404	15	36
43	71	405
173	6	376
130	8	17
184	1	88
406	14	407
408	7	22
112	7	80
409	8	17
410	37	411
8	76	412
3	14	413
414	79	415
416	19	49
417	2	5
418	12	419
420	22	220
421	7	15
41	2	5
422	15	36
112	1	3
135	16	423
424	13	425
426	80	62
371	15	36
427	15	36
210	15	36
428	15	36
3	14	429
92	41	430
431	81	57
3	14	432
433	8	17
434	46	435
235	9	436
437	82	438
439	8	17
88	14	440
380	8	17
65	1	64
441	29	49
442	83	443
391	8	17
444	58	49
445	37	446
447	13	448
310	84	148
186	85	47
148	41	449
450	37	451
388	29	49
148	14	184
452	19	49
453	2	454
102	2	5
455	46	456
457	9	458
459	60	460
274	7	178
461	73	462
463	72	367
464	84	15
460	19	49
465	65	49
466	28	148
210	8	17
29	4	18
152	8	17
410	8	17
440	1	3
365	15	36
467	15	36
468	86	469
470	15	36
471	15	36
472	37	181
473	30	383
474	87	369
290	37	475
49	88	476
477	8	17
113	16	114
478	64	284
479	15	36
480	89	310
8	62	377
481	82	482
8	4	483
69	90	410
484	15	36
429	19	49
485	56	486
401	0	335
11	16	10
487	2	5
488	0	489
490	8	17
57	87	191
491	28	148
183	58	49
29	4	262
399	7	80
492	19	49
29	76	49
493	16	494
495	83	496
497	1	3
498	8	17
499	82	487
500	82	501
502	15	36
503	29	49
504	15	36
234	71	505
270	8	17
114	91	506
507	9	372
173	6	232
508	8	17
310	89	480
92	41	509
510	9	511
512	83	496
513	18	514
486	15	36
320	16	515
516	64	284
517	15	36
518	54	90
519	7	47
520	59	267
276	19	49
157	37	27
521	37	162
362	78	361
29	4	400
522	15	36
523	9	524
525	2	5
526	8	17
527	2	5
528	15	36
529	71	530
531	7	47
72	8	17
532	8	17
312	26	349
533	2	534
3	14	535
119	16	327
377	46	385
528	29	49
234	18	180
312	37	322
536	11	24
19	15	36
537	2	5
538	19	49
539	92	438
540	21	541
153	93	542
543	41	544
387	1	64
8	62	545
381	94	380
546	95	86
13	19	49
362	96	547
139	6	460
548	8	17
549	37	42
541	21	550
551	84	552
395	7	92
368	94	299
385	49	244
553	16	380
554	16	555
309	10	22
556	19	49
557	15	36
224	97	105
558	15	36
119	94	131
559	15	36
386	8	17
409	15	36
175	78	514
560	8	17
561	13	562
563	15	36
45	58	49
8	4	564
565	98	357
566	10	80
566	10	298
567	19	49
58	21	568
569	15	36
570	99	571
572	87	550
573	8	17
209	100	115
572	101	574
575	32	49
423	16	71
164	9	197
494	9	576
577	37	139
136	12	578
579	102	580
581	103	92
322	6	581
572	21	461
230	15	36
582	8	17
165	26	227
583	15	36
166	16	423
21	10	15
584	16	585
244	8	17
257	46	258
178	104	298
3	14	586
207	46	100
587	19	49
338	12	388
588	18	380
395	39	134
527	9	589
590	53	591
592	8	17
206	15	36
267	70	593
594	26	222
62	23	520
595	0	596
597	55	224
598	105	599
600	106	601
211	8	17
222	8	17
111	6	602
181	6	603
604	8	17
605	7	47
500	82	606
321	16	515
55	107	56
277	1	3
45	16	607
288	54	348
608	8	17
12	6	609
577	15	36
561	108	562
610	43	611
612	1	613
614	37	446
615	37	139
185	15	36
358	26	616
617	99	618
49	88	253
619	40	148
387	7	92
620	8	17
31	108	621
622	8	17
623	46	624
493	16	135
622	54	625
14	1	64
577	45	167
626	37	176
535	1	3
52	72	367
250	32	49
627	43	628
235	16	523
238	9	629
159	24	64
630	109	631
176	6	277
8	4	632
633	110	90
358	8	17
634	46	635
636	8	17
637	64	284
638	111	148
84	39	639
525	29	49
157	29	49
579	2	640
641	86	469
642	112	643
644	15	36
188	16	187
645	22	646
647	34	324
648	12	649
566	10	650
113	46	250
589	1	3
391	94	390
122	1	3
651	113	652
653	15	36
317	114	10
654	15	36
655	115	656
657	98	658
388	45	167
607	16	125
246	26	659
660	81	57
661	45	167
310	116	662
663	7	47
523	15	36
664	72	367
36	66	665
666	117	441
560	37	27
667	10	310
605	7	148
668	10	15
669	84	670
80	41	671
530	114	672
673	8	17
595	1	3
296	118	674
675	26	676
677	45	678
299	16	278
679	2	5
680	2	454
681	8	17
305	119	682
683	120	409
182	94	462
97	31	684
387	7	685
285	34	233
331	11	24
3	14	686
687	15	36
349	2	5
688	110	90
689	34	690
691	16	604
240	4	692
693	43	582
53	1	3
694	121	695
696	102	697
355	31	182
634	15	36
184	1	3
698	1	402
109	98	699
181	6	277
349	16	313
700	82	561
39	37	451
701	8	17
702	16	221
36	66	291
3	14	519
527	37	139
703	8	17
704	16	702
705	60	706
90	41	707
708	45	678
510	15	36
709	46	341
2	47	710
88	14	595
711	122	89
398	8	17
265	16	166
139	6	712
713	102	409
64	14	714
715	8	17
716	9	717
718	8	17
217	8	17
173	6	277
234	18	164
1	46	719
586	24	3
595	114	703
21	10	310
720	8	17
172	68	530
561	28	47
174	10	92
103	26	102
721	2	640
433	15	36
722	10	92
219	22	723
13	123	472
661	16	724
316	15	36
725	12	290
342	45	167
90	84	153
642	65	49
726	9	727
35	8	17
241	30	383
50	8	17
728	16	77
729	15	36
649	16	390
730	124	731
732	1	3
733	8	17
160	15	36
112	39	134
166	94	734
292	19	49
166	16	165
58	21	81
12	6	589
8	4	735
736	1	737
738	103	148
739	16	740
352	16	741
742	37	162
743	12	733
733	2	5
555	15	36
387	19	49
744	13	745
8	4	746
115	31	721
747	7	92
59	46	38
240	4	748
474	21	568
83	16	410
749	15	36
416	7	92
312	26	515
750	112	751
752	8	17
753	8	17
494	16	493
391	2	754
582	16	702
755	15	36
222	16	756
594	16	222
757	97	104
272	37	139
1	16	278
304	1	3
758	8	17
337	8	17
759	16	130
760	31	761
649	16	340
762	58	49
605	7	22
73	7	22
763	7	80
764	112	49
765	19	49
728	8	17
76	19	49
68	37	139
766	8	17
540	125	546
1	9	0
758	9	767
714	1	64
696	28	92
75	46	2
768	15	36
769	28	148
180	26	164
159	43	363
310	126	602
770	37	162
611	45	678
498	26	165
489	15	36
771	16	772
773	102	697
420	22	774
620	9	605
775	127	776
531	7	396
777	39	134
90	41	778
253	29	49
480	48	179
139	6	65
67	9	767
772	37	139
46	7	80
585	8	17
4	91	192
779	2	640
251	2	158
780	39	134
165	46	91
781	2	454
166	16	494
782	80	783
784	19	49
596	37	173
785	8	17
786	8	17
787	37	176
788	15	36
138	19	49
789	15	36
519	19	49
515	15	36
166	16	132
1	54	790
791	105	792
8	4	642
406	14	256
793	2	5
210	37	648
794	77	383
423	26	251
394	106	11
588	18	795
423	16	166
572	101	445
341	56	709
246	128	796
797	15	36
661	46	798
312	16	321
799	26	675
315	18	129
320	16	278
779	68	800
598	0	517
138	0	377
533	2	5
801	110	90
578	37	301
277	0	70
46	19	49
390	16	802
803	38	380
421	1	3
251	16	131
804	1	3
582	37	805
243	74	370
806	31	807
560	2	158
758	46	767
449	40	148
383	41	808
809	2	5
810	34	811
812	1	3
579	2	5
813	15	36
810	34	528
121	12	553
814	37	805
815	15	36
816	38	39
817	15	36
519	7	6
392	59	818
149	42	167
763	1	3
819	34	296
436	7	47
820	12	821
402	14	822
647	34	753
823	1	88
824	15	36
825	8	17
655	65	49
826	8	17
99	45	167
768	2	5
361	29	49
173	6	595
827	16	96
828	100	829
219	22	830
831	39	639
363	26	364
832	46	146
724	16	661
756	16	222
299	52	368
3	14	833
265	46	34
834	110	149
835	19	49
233	2	158
836	7	6
837	28	47
517	37	838
839	15	36
802	8	17
353	94	215
732	0	132
840	37	173
663	129	841
842	130	415
252	46	226
240	4	750
504	8	17
227	8	17
222	37	843
297	7	47
561	15	36
844	15	36
845	15	36
846	19	49
741	26	165
520	59	847
174	10	848
849	8	17
850	8	17
718	28	148
851	7	178
90	41	852
215	94	353
173	6	25
132	16	165
853	126	854
799	2	5
855	82	489
530	19	49
88	14	856
749	45	167
162	17	857
166	9	336
555	2	5
180	26	252
515	16	312
218	10	310
858	26	189
583	29	49
252	26	180
859	22	420
612	1	406
860	72	367
764	112	643
861	24	862
714	1	3
3	14	863
368	46	864
121	6	245
311	84	865
866	81	461
867	18	802
439	9	280
629	1	3
868	30	90
869	2	5
716	9	870
871	131	872
611	8	17
302	16	39
174	10	650
230	45	678
873	64	284
874	108	875
29	4	876
390	94	391
265	9	877
39	38	131
377	15	36
878	108	879
114	16	113
617	132	880
727	1	737
670	84	669
566	10	881
882	72	367
883	22	220
884	1	3
607	26	45
752	15	36
188	26	187
885	8	17
84	7	22
70	16	352
818	70	886
802	16	302
305	133	697
235	16	145
887	84	888
73	1	88
793	37	121
410	15	36
52	19	49
889	134	890
124	54	891
141	91	405
402	14	892
438	28	92
391	37	411
79	37	451
8	4	893
847	70	18
894	2	454
750	112	895
230	8	17
531	7	92
347	15	36
896	34	242
8	62	1
299	15	36
581	7	15
612	1	64
897	34	898
55	107	92
88	31	521
826	9	899
900	1	64
859	22	61
600	7	396
901	8	17
704	16	582
902	8	17
903	21	572
904	2	5
905	15	36
855	135	54
8	4	906
165	16	498
176	6	907
767	39	134
908	122	909
235	46	378
910	34	653
36	66	911
912	8	17
913	16	762
186	7	47
341	1	3
914	8	17
765	39	134
624	78	623
387	47	176
847	70	241
332	1	3
276	1	3
29	4	735
915	136	17
916	24	737
917	112	49
918	19	49
507	15	36
173	12	919
920	19	49
247	57	80
13	47	12
8	4	921
297	7	92
165	26	741
821	29	49
191	87	57
434	9	435
342	2	5
339	16	388
322	12	312
576	39	134
649	37	287
429	1	3
922	37	136
634	16	1
923	2	5
924	40	92
45	16	925
926	24	927
928	87	369
929	107	930
931	8	17
57	21	82
132	16	932
531	7	80
933	59	329
934	8	17
458	39	134
724	9	535
362	103	80
279	54	935
91	7	396
455	16	936
47	48	179
937	15	36
716	8	17
938	56	939
940	103	92
182	8	17
231	26	230
941	8	17
441	46	155
3	14	763
160	9	38
751	137	49
317	106	11
148	41	942
877	72	367
943	18	594
190	8	17
493	15	36
272	15	36
240	76	944
267	70	868
945	92	946
947	29	49
948	31	949
88	14	530
607	8	17
15	138	950
805	6	212
683	136	17
951	1	3
103	26	41
832	15	36
739	26	740
1	16	634
383	42	154
628	8	17
118	23	657
312	9	395
321	9	354
230	28	148
163	16	680
952	139	953
954	8	17
955	8	17
151	55	956
957	12	958
855	82	959
960	19	49
683	120	404
504	2	961
106	29	49
131	9	294
349	46	732
41	8	17
962	72	367
725	12	963
531	39	134
964	19	49
225	10	298
965	37	301
588	18	966
331	18	967
654	68	968
969	39	134
182	37	181
970	2	5
90	41	971
972	28	92
973	1	3
600	7	148
14	7	92
276	7	6
974	37	451
10	15	36
312	37	12
226	19	49
975	111	310
846	7	685
594	8	17
383	42	167
191	87	81
976	15	36
758	9	485
96	16	45
370	19	49
369	87	461
758	16	67
827	8	17
977	40	148
978	81	81
476	15	36
595	0	979
821	2	5
925	16	827
145	16	523
980	19	49
792	105	243
628	16	242
821	37	162
235	9	378
981	5	982
486	8	17
686	1	983
984	31	359
985	31	439
986	8	17
650	48	179
348	97	105
987	7	80
988	82	335
680	54	989
84	7	15
603	39	134
470	8	17
531	7	298
3	14	602
802	37	446
12	6	732
740	8	17
441	8	17
39	52	816
990	140	148
991	15	36
176	6	992
8	4	764
248	138	49
391	26	340
176	6	370
245	0	616
369	101	993
203	18	361
107	34	188
994	141	995
996	15	36
997	64	284
186	19	49
998	94	734
438	81	369
999	1	737
1000	15	36
1001	142	24
438	54	1002
137	37	162
856	106	1003
981	15	36
1004	12	1005
90	41	1006
428	9	297
1007	8	17
837	108	1008
1009	15	36
27	12	1010
1011	37	451
435	19	49
274	7	47
675	16	676
49	53	881
487	54	224
1012	81	57
557	16	1013
1014	39	134
1015	15	36
844	26	257
324	46	212
90	41	896
693	43	189
3	14	458
614	45	1016
257	8	17
119	143	242
1017	56	939
901	25	92
598	78	1018
90	41	1019
959	15	36
1020	19	49
651	113	931
1021	20	56
1022	8	17
1023	1	3
537	8	17
69	90	70
180	16	164
617	90	39
1024	2	454
173	6	13
815	8	17
566	10	1025
1026	31	1027
725	12	1028
1029	7	92
1030	15	36
1031	8	17
1032	2	5
143	103	310
458	19	49
155	7	22
121	12	1033
148	41	1034
683	120	1035
260	1	406
616	37	1036
176	6	175
1037	37	173
1038	15	36
563	8	17
321	16	320
411	12	802
307	16	377
1039	2	318
887	64	284
87	32	49
121	12	364
421	7	22
34	19	49
349	16	1040
614	8	17
802	37	411
173	6	370
933	98	642
932	8	17
494	16	265
729	37	42
606	15	36
857	11	24
165	9	884
1041	2	5
240	4	886
969	7	92
1042	9	999
1043	85	685
854	39	134
181	6	899
365	8	17
88	14	987
550	21	546
1044	32	49
118	23	1045
1046	40	148
933	59	267
1047	28	148
164	9	968
612	144	1048
124	2	158
202	52	319
1049	1	3
424	128	1050
1051	28	148
1052	31	1053
957	12	1054
836	7	15
363	46	159
772	15	36
572	73	340
1055	34	594
635	72	367
279	15	36
571	145	570
186	7	22
461	21	58
1056	15	36
663	7	22
196	19	49
827	15	36
278	16	1057
135	8	17
602	124	731
190	15	36
173	6	823
1058	31	1059
173	6	747
235	16	379
975	140	310
364	46	159
1060	37	176
130	16	166
1061	8	17
90	41	1062
103	16	102
490	15	36
634	9	635
349	8	17
1063	15	36
132	9	732
290	54	1064
70	26	423
1065	92	72
290	2	5
515	16	321
539	92	441
1066	37	42
1067	16	582
617	97	104
240	76	751
131	16	759
70	16	741
1022	9	91
1068	1	3
856	1	88
43	18	490
36	66	1069
390	29	49
1040	29	49
436	7	178
621	75	414
264	15	36
1070	122	89
133	19	49
485	19	49
770	15	36
191	101	1071
232	39	134
60	22	1072
711	122	1073
1013	58	49
340	37	1074
1075	45	167
148	41	990
1076	19	49
423	26	70
724	9	635
246	54	796
744	108	374
189	16	858
1077	146	1078
256	72	367
389	16	39
65	1	3
112	7	22
36	66	1079
219	22	1080
42	6	610
1081	39	134
1082	1	3
114	8	17
966	15	36
436	7	6
1083	102	1084
1085	130	415
690	37	162
11	46	317
173	6	1086
608	2	5
232	1	3
844	2	5
176	6	747
1087	8	17
901	15	36
8	4	1085
600	1	3
90	41	1088
69	90	201
93	15	36
565	59	847
472	37	176
233	54	383
132	9	765
266	1	3
3	14	706
1089	1	737
42	6	171
974	8	17
281	133	305
25	114	26
1090	8	17
539	92	116
69	90	166
261	2	5
135	16	130
580	102	409
717	19	49
1091	58	49
1033	26	364
3	14	376
851	7	396
1092	15	36
8	4	1093
58	21	903
779	15	36
955	15	36
1094	37	12
1086	1	3
1095	46	184
1096	54	383
1097	7	396
968	49	654
967	37	328
421	7	47
877	1	64
475	12	958
1098	8	17
29	4	893
354	1	1099
36	66	1100
440	19	49
1101	8	17
313	16	312
182	81	572
692	112	1102
38	47	1004
3	14	1103
378	1	3
29	4	868
113	2	5
1044	43	444
293	54	147
553	16	381
29	4	699
164	9	198
1104	132	880
441	45	678
533	29	49
1105	70	1093
309	10	80
892	1	402
162	12	514
273	19	49
90	41	1106
307	37	173
1107	37	725
3	14	395
1108	1	3
274	7	15
1063	8	17
553	26	381
718	26	866
946	8	17
159	24	3
234	18	1067
1109	41	911
1110	32	49
333	39	134
1111	31	422
81	21	572
1112	54	1113
515	26	321
391	38	83
1114	84	149
693	43	932
1086	19	49
681	15	36
700	147	310
491	54	449
1115	123	472
1116	1	64
1117	130	415
1118	26	1018
240	4	351
133	7	15
523	16	235
722	10	22
339	37	338
666	117	1119
497	19	49
3	14	1120
83	26	410
860	39	134
100	0	207
170	15	36
769	45	167
456	39	134
498	16	741
1121	128	224
139	6	899
285	34	606
1122	41	790
163	37	162
661	16	728
1123	106	11
418	12	75
142	6	951
667	10	22
418	12	507
155	7	15
1124	36	118
395	124	936
8	4	151
1125	28	148
663	103	92
1126	19	49
294	19	49
1127	8	17
1128	24	3
240	4	1129
349	26	1040
708	8	17
453	8	17
34	1	64
1130	15	36
775	127	1131
941	16	165
995	15	36
1132	49	489
130	16	265
131	67	119
1133	54	942
965	29	49
540	87	191
18	112	49
1134	15	36
1135	16	1136
566	10	1137
294	148	971
276	7	47
89	115	1138
3	14	399
162	12	521
851	7	15
1139	55	291
43	71	159
1140	2	5
747	7	591
265	16	135
932	46	833
78	9	155
702	16	704
191	101	1141
902	2	5
67	9	133
1142	149	1143
568	87	540
1144	8	17
747	124	1145
1123	56	10
539	92	1071
773	8	17
1060	15	36
503	2	454
1146	81	57
610	43	93
730	7	148
1098	128	1147
661	8	17
389	16	302
1148	150	92
530	74	440
377	37	1149
1150	15	36
653	2	5
456	72	1151
828	100	355
92	14	780
802	143	894
1152	29	49
8	4	1153
1154	151	92
1030	128	942
485	72	367
453	45	167
113	91	506
432	0	352
361	9	362
680	37	162
8	62	713
242	2	318
1095	15	36
898	8	17
25	1	88
683	120	684
287	12	39
1155	29	49
312	16	515
967	2	5
471	91	610
1156	7	80
599	1	3
91	7	298
762	45	167
1157	103	92
421	129	1158
86	95	546
1159	54	625
578	37	136
676	16	799
541	21	86
303	16	237
610	19	49
1160	8	17
710	12	772
109	35	1161
1027	2	454
660	54	1162
173	6	138
620	2	961
346	2	158
36	66	90
303	16	1163
1164	31	1165
1166	9	992
34	49	768
310	41	1167
600	19	49
591	84	480
1103	1	3
290	45	1139
518	29	49
1168	107	1169
1170	54	149
14	7	47
522	45	167
292	114	703
26	2	5
1171	2	5
461	21	81
943	18	222
729	37	12
1171	8	17
92	14	408
1066	9	65
474	21	369
1172	16	797
1170	68	25
8	4	897
1173	65	49
883	22	774
1033	15	36
327	46	13
221	16	702
8	4	1117
972	8	17
626	37	162
1174	8	17
184	103	148
968	1	927
615	37	136
265	58	49
1159	37	1001
1175	8	17
357	34	347
1176	83	496
817	37	173
1177	41	1178
467	8	17
1179	9	576
43	18	554
1180	2	5
119	152	131
338	17	867
791	105	243
802	16	445
802	15	36
798	72	367
616	15	36
1047	8	17
730	103	310
36	66	757
910	34	1181
992	1	1182
763	7	685
117	98	868
1183	116	1184
676	26	675
970	8	17
1083	8	17
644	128	1185
168	100	97
288	128	348
804	19	49
370	49	244
139	6	226
635	49	634
1	8	17
294	1	64
1186	19	49
1032	128	208
1187	39	134
1188	64	284
642	112	895
239	37	142
713	54	383
1189	46	332
1037	68	341
1190	15	36
316	26	484
252	16	165
583	46	1191
368	9	492
36	66	1192
740	15	36
1193	15	36
451	12	1194
1170	37	173
8	62	180
92	41	571
490	46	1195
620	58	49
1196	54	383
968	19	49
1197	15	36
269	16	141
1198	8	17
759	16	493
746	112	751
606	8	17
461	21	57
1195	39	134
172	8	17
55	20	479
1019	109	1122
1083	37	27
524	7	80
1199	19	49
550	87	369
1200	150	92
694	121	90
68	16	1031
1092	28	92
1201	79	415
173	6	599
488	32	49
36	66	1178
297	106	1202
141	8	17
131	16	1203
225	10	92
624	7	92
1043	19	49
313	26	1040
364	16	160
1204	34	1005
896	30	90
781	8	17
712	1	3
162	17	23
395	7	22
931	81	1205
237	16	303
131	16	251
902	15	36
159	43	1033
387	7	15
489	37	173
1206	45	167
972	45	167
1207	19	49
686	1	3
1208	8	17
751	137	853
1209	32	49
331	18	1003
148	84	310
772	16	771
176	12	365
1035	37	136
392	131	667
730	1	3
271	0	35
894	38	758
1210	15	36
240	76	1211
1212	8	17
538	7	396
787	45	678
511	19	49
818	70	241
139	12	1
1213	79	415
324	8	17
805	12	419
258	19	49
1214	8	17
793	143	119
657	98	357
1215	8	17
759	16	131
1095	28	148
487	2	640
831	19	49
131	16	494
117	131	872
998	16	1033
622	9	505
1216	64	284
634	9	1217
246	16	659
769	8	17
634	46	1020
1074	12	340
511	39	134
747	7	178
1133	15	36
381	26	380
1217	72	1151
1218	49	694
1219	8	17
2	103	92
29	4	483
29	4	1062
419	37	805
722	10	310
321	15	36
676	2	5
39	37	287
424	108	879
92	61	161
705	60	1157
998	46	831
1220	34	1221
1217	7	6
251	26	71
871	35	1222
595	19	49
309	10	685
276	7	148
1223	2	5
91	153	486
290	37	725
1224	107	56
421	1	927
710	12	966
231	8	17
489	91	245
421	7	6
423	26	71
339	28	22
301	12	814
81	21	568
407	1	406
236	31	1071
342	15	36
1225	15	36
1155	15	36
1097	19	49
538	7	80
377	46	138
0	1	3
1226	79	415
1195	0	410
450	81	57
651	113	431
951	7	80
614	37	411
383	42	1016
835	1	33
333	19	49
171	43	279
88	14	763
392	79	415
377	68	385
1092	45	167
1227	15	36
519	7	22
45	16	96
1228	15	36
1229	19	49
912	28	148
932	16	180
8	4	1230
136	12	1155
1221	8	17
70	46	277
72	26	278
848	84	552
662	40	310
1231	11	24
716	29	49
479	8	17
597	115	1232
1118	37	1233
148	41	910
421	1	406
657	59	1234
1013	15	36
68	45	167
870	19	49
176	6	603
1235	64	284
352	37	42
1148	140	92
1017	1	3
210	37	287
1143	2	5
950	53	15
507	8	17
109	59	1105
3	14	1236
932	46	693
164	16	180
310	41	662
1237	39	134
1176	154	1064
191	87	1205
342	126	1103
176	12	991
1121	8	17
461	73	866
538	7	47
307	15	36
827	16	925
1005	28	148
171	24	3
712	47	710
187	8	17
78	8	17
36	66	92
581	7	22
833	19	49
8	4	1238
240	4	699
215	121	90
141	46	405
252	29	49
176	6	899
8	76	895
401	19	49
461	21	369
221	9	863
255	140	148
1154	151	15
604	16	691
1217	7	396
376	47	743
36	66	1239
482	26	1240
188	37	1074
49	88	1241
57	21	1205
963	8	17
1242	7	298
1036	6	1243
566	10	22
8	76	1244
159	0	1033
939	8	17
743	12	1098
614	81	58
148	41	1245
503	8	17
378	7	22
680	16	163
1246	8	17
1247	39	134
453	15	36
790	109	1122
706	1	3
1196	2	5
1040	15	36
795	2	640
240	4	1093
1042	8	17
174	10	22
585	16	584
377	26	244
430	40	92
994	141	1112
1248	31	1249
1092	16	959
612	19	49
739	15	36
1250	15	36
882	1	3
1251	48	179
140	1	3
1096	15	36
345	26	817
1218	123	137
552	84	848
1252	7	148
159	0	364
743	12	377
1253	39	134
137	8	17
312	16	1040
175	1	88
642	34	532
600	103	92
1254	115	1232
121	6	66
8	4	214
1096	45	167
177	112	1102
1255	30	1104
1256	8	17
662	111	310
1030	28	148
276	7	15
1033	46	610
1170	46	25
835	39	134
1225	8	17
596	68	440
173	12	817
451	17	867
1257	15	36
383	41	241
1132	39	134
524	7	298
121	12	1258
379	8	17
572	21	81
28	29	49
990	111	148
1259	64	284
29	76	1260
805	17	43
29	4	357
730	47	142
1245	111	148
863	39	134
1261	8	17
705	16	275
202	94	319
8	62	814
435	1	3
704	45	167
706	56	288
1262	3	1263
568	21	58
978	81	57
642	34	290
738	1	3
1190	50	191
581	7	47
299	26	278
483	112	895
1001	17	331
515	9	882
441	15	36
29	4	351
1018	2	5
1264	2	5
779	16	981
1265	112	895
475	12	1028
362	0	361
212	24	64
1036	17	943
1115	1	402
165	16	227
1266	155	1267
549	37	12
499	82	525
490	68	1195
1268	77	149
1269	65	49
672	8	17
1157	7	298
390	37	287
8	4	1270
162	17	536
385	47	710
1157	7	80
49	53	1137
45	16	827
798	39	134
239	2	5
919	15	36
460	106	459
734	45	167
343	85	22
1252	7	80
683	120	453
474	21	572
771	15	36
1271	37	176
572	21	57
741	16	165
572	21	474
163	8	17
377	16	616
161	156	668
1272	92	98
389	16	1273
786	2	5
1274	30	90
188	8	17
856	1	3
3	14	511
1275	92	431
70	16	71
242	16	206
712	19	49
566	10	848
1276	15	36
317	39	134
549	46	212
286	58	49
1277	19	49
1214	15	36
81	87	191
266	19	49
1278	8	17
611	15	36
64	14	892
321	26	515
694	8	17
495	83	1279
173	12	345
526	15	36
340	15	36
1280	8	17
468	65	49
600	7	22
162	17	1281
165	16	164
8	4	1282
171	1	3
697	133	305
603	19	49
8	4	1283
138	1	3
687	8	17
433	16	85
630	64	284
1284	7	22
489	29	49
566	157	161
19	29	49
1175	81	81
62	23	933
368	2	640
659	16	246
524	19	49
923	45	167
314	67	229
1124	131	872
758	38	894
1285	41	1286
410	37	648
1284	7	47
511	1	88
48	78	417
458	1	3
506	0	114
545	102	233
12	6	600
1287	48	179
1063	37	121
373	75	1288
1022	2	5
240	4	746
368	15	36
908	122	1289
716	58	49
410	9	877
166	16	493
821	54	348
438	8	17
410	37	287
333	106	1003
408	7	6
1290	8	17
