459	2	424
336	7	9
59	122	445
1	12	460
354	7	75
461	127	147
133	153	462
463	128	75
464	139	221
35	10	103
1	12	465
21	60	466
142	16	467
468	46	26
469	0	375
41	137	30
470	41	471
175	21	274
472	68	473
113	87	65
288	41	474
475	37	1
476	7	103
309	49	153
80	2	378
477	174	478
312	49	74
59	57	474
84	2	129
56	6	67
213	19	41
479	7	9
26	0	167
480	9	121
88	82	481
359	9	358
450	34	346
482	49	82
483	16	142
25	46	322
289	26	225
413	74	484
485	46	486
487	2	129
59	57	488
489	98	72
44	47	43
490	16	491
492	38	39
13	127	146
354	106	294
493	115	494
41	53	488
227	54	228
495	139	109
31	26	496
497	128	75
484	1	50
498	16	427
447	0	0
499	1	50
500	6	186
33	6	501
100	49	191
502	106	294
503	41	504
202	92	505
506	9	507
303	37	33
104	6	508
288	41	212
509	16	444
469	19	41
203	128	510
142	9	511
512	158	513
514	37	319
515	128	402
234	57	516
517	7	103
304	26	64
102	7	474
294	60	354
15	82	518
99	16	86
519	19	30
520	20	521
88	82	498
522	2	139
24	2	378
278	0	277
523	2	129
520	107	521
524	87	525
49	129	75
417	2	139
526	37	319
40	94	39
502	123	468
234	57	18
527	71	44
172	90	528
529	31	377
288	41	36
530	24	215
33	6	469
531	16	532
487	16	298
533	45	534
535	139	221
21	60	536
387	16	64
365	9	537
538	6	539
334	34	438
540	2	378
92	102	541
289	94	101
520	154	103
342	9	542
361	14	241
9	61	543
544	54	75
454	6	545
337	37	321
184	70	546
547	1	50
392	19	41
356	41	355
367	54	548
354	19	30
549	7	36
550	9	551
552	128	75
332	72	233
49	96	553
61	16	24
150	46	156
11	26	10
501	1	50
289	16	64
554	134	83
555	56	556
126	31	557
350	0	349
558	139	118
59	57	521
559	148	75
560	31	561
321	12	337
88	82	562
88	82	563
564	72	233
409	1	50
343	120	565
566	9	567
568	17	569
570	130	363
571	9	502
296	3	572
570	139	109
15	82	573
574	37	174
483	16	467
333	106	294
5	49	575
576	115	83
481	54	510
577	2	129
305	46	230
11	29	41
578	37	319
579	130	7
518	9	358
580	1	204
404	9	499
581	19	41
582	106	21
21	46	583
385	9	422
584	120	585
586	49	490
587	163	75
289	16	225
582	19	30
582	7	588
275	87	525
506	16	120
411	2	139
589	126	213
89	37	338
33	17	590
213	49	74
591	102	592
387	26	286
332	148	296
223	25	75
126	31	460
593	54	75
594	106	21
590	18	595
454	12	269
25	60	159
532	9	596
59	57	311
409	78	366
575	46	5
597	26	598
142	16	259
209	16	298
393	1	361
208	16	496
504	109	503
586	1	215
213	1	50
323	26	99
409	114	592
331	128	18
124	102	249
152	153	406
518	9	599
600	71	434
601	37	33
602	138	41
603	9	594
248	37	538
604	9	599
444	2	129
605	16	606
607	31	64
608	1	50
513	10	36
609	112	610
15	82	611
433	54	612
439	80	27
613	129	18
419	2	614
366	9	409
127	2	378
615	68	616
150	9	299
394	96	553
467	9	392
4	94	617
508	1	215
618	2	378
33	6	619
33	12	415
508	0	337
120	16	506
620	31	621
622	1	50
309	103	9
623	28	9
624	71	625
15	82	298
180	133	626
627	154	212
158	37	157
9	44	543
628	102	629
33	6	106
630	7	9
631	2	129
342	37	157
632	16	430
138	37	22
341	16	633
234	57	548
562	54	75
634	31	635
244	1	636
434	176	637
156	24	215
638	72	233
639	41	640
641	9	622
642	31	279
97	48	643
84	37	157
644	139	118
98	84	287
349	128	18
53	136	645
17	7	103
350	47	33
9	41	646
429	139	118
323	16	86
367	26	21
201	55	135
40	16	269
13	127	12
36	61	512
21	37	33
647	94	648
204	14	26
608	1	649
650	54	9
651	1	204
652	46	17
653	134	83
33	6	583
482	0	82
654	80	27
15	82	373
47	7	103
367	16	21
655	2	378
656	31	14
657	7	9
658	140	659
660	81	524
531	16	48
533	161	281
598	54	661
21	60	537
434	19	41
386	1	636
144	16	145
141	79	7
178	26	347
33	6	44
480	54	296
525	87	275
662	128	75
10	16	11
354	47	43
71	16	40
40	94	269
40	26	269
663	164	241
325	28	9
527	18	664
65	87	255
294	60	665
65	21	274
227	26	666
667	1	50
668	106	576
669	37	670
99	16	87
82	38	81
595	9	671
232	1	50
64	26	672
360	106	21
21	60	245
624	18	48
88	82	673
669	102	92
674	68	675
347	2	129
126	31	505
249	102	541
201	115	676
21	60	677
42	61	512
467	16	483
40	52	460
122	106	25
433	102	591
365	16	289
101	94	289
186	47	421
678	176	679
205	1	204
59	57	680
575	54	75
20	18	181
681	154	288
682	9	511
234	57	683
11	9	684
525	87	524
685	54	75
30	53	9
189	22	686
687	7	103
688	2	378
59	122	25
343	136	689
498	2	378
427	16	498
690	161	281
11	26	273
537	148	75
691	71	692
108	30	46
693	34	99
694	102	541
18	41	695
310	157	512
10	26	273
477	47	33
24	9	696
501	47	33
697	102	698
699	56	700
15	82	701
484	74	413
81	2	129
151	9	702
527	71	703
48	16	532
652	54	75
368	12	704
705	37	319
329	18	382
598	16	597
606	16	605
64	26	286
706	115	707
21	60	657
88	82	708
204	14	580
11	16	273
234	57	75
585	2	378
687	129	75
292	92	709
68	46	447
365	9	692
674	46	675
273	46	710
103	41	711
338	12	337
75	90	269
712	31	261
622	78	349
15	82	713
207	55	206
53	120	714
99	28	9
33	12	366
715	2	378
53	120	254
110	122	376
461	127	146
701	2	716
713	26	506
717	128	75
111	171	75
718	9	719
156	0	150
720	81	113
721	1	50
191	128	75
18	3	722
617	46	477
33	17	329
723	16	187
429	112	83
5	0	276
208	16	31
43	12	337
325	46	724
33	6	725
726	128	18
153	46	152
181	16	387
605	16	64
581	0	727
728	2	129
19	12	61
80	16	79
710	1	204
22	17	691
436	54	453
285	148	729
43	6	508
147	127	12
696	7	730
152	148	75
55	43	10
652	9	17
731	102	180
15	82	732
31	16	32
142	67	544
733	81	175
734	83	735
31	37	421
21	60	360
401	128	402
65	125	398
666	26	227
273	9	333
736	16	259
43	6	256
737	139	109
665	56	367
640	104	738
204	14	739
21	60	133
142	9	392
740	139	118
392	0	483
226	14	149
741	139	118
742	31	247
743	63	59
122	49	303
744	9	745
708	128	75
487	16	746
289	54	747
361	14	418
73	16	498
727	46	581
582	78	345
748	2	378
288	41	730
319	12	632
496	26	31
499	0	749
750	81	524
751	139	118
752	2	129
22	17	590
339	54	75
314	60	507
462	9	360
723	54	18
507	19	753
71	46	244
21	26	25
382	37	33
157	6	244
754	94	276
583	106	21
21	60	549
61	2	378
269	38	40
25	60	616
143	39	123
425	0	755
71	9	696
97	41	756
681	107	405
308	37	307
575	37	33
27	23	757
184	70	758
415	37	43
202	92	61
219	2	129
126	31	463
167	46	26
461	127	13
293	37	1
759	1	50
518	128	18
33	6	168
675	1	204
162	16	51
736	46	182
15	82	162
657	7	36
39	128	548
51	16	162
207	139	109
371	23	760
761	39	123
143	1	50
314	60	762
312	7	36
104	6	677
294	115	83
296	42	534
332	19	41
286	26	387
167	9	582
671	148	75
595	9	102
41	53	36
506	9	320
763	28	9
764	28	588
672	2	378
765	80	27
65	87	274
15	82	191
170	114	417
286	16	181
350	7	103
766	98	429
310	10	640
767	83	768
412	1	50
441	54	75
128	28	588
75	41	769
15	82	52
254	37	307
229	16	770
511	1	50
156	43	150
156	47	421
332	106	25
771	38	365
319	12	200
171	2	139
162	26	51
766	59	184
513	157	543
556	16	367
284	139	221
572	36	772
288	41	103
701	37	33
320	7	9
463	9	425
672	37	319
157	6	773
665	7	36
71	9	745
456	128	75
473	78	415
152	78	153
319	12	578
20	18	286
208	26	31
582	7	9
774	2	378
479	7	36
112	173	775
657	7	776
777	128	75
778	128	296
151	94	652
779	79	7
316	1	215
469	176	375
15	82	780
781	139	118
638	7	103
91	0	90
541	102	697
323	16	782
783	106	21
88	82	390
234	57	784
112	2	378
432	22	785
562	54	453
786	50	113
485	9	486
787	47	33
788	108	789
295	12	167
790	31	258
281	34	743
791	54	75
32	9	651
227	16	666
792	24	226
281	130	793
581	47	295
794	108	795
767	83	796
132	100	199
797	79	7
41	14	473
546	112	798
74	16	294
478	46	477
723	46	186
204	14	312
88	82	127
799	148	800
748	37	319
589	126	38
307	12	801
736	9	230
802	2	129
142	16	448
803	31	14
110	122	380
804	49	367
743	128	805
298	16	487
469	0	806
112	2	614
432	22	686
807	123	468
115	72	233
279	54	75
100	1	50
782	16	86
599	7	103
787	106	21
170	1	50
608	149	531
808	37	174
556	37	33
557	2	378
17	176	809
810	127	147
294	60	811
560	31	812
489	35	813
31	9	182
414	37	670
33	6	508
103	61	814
815	31	775
697	2	139
254	46	699
816	60	205
466	1	50
545	7	103
648	9	358
700	68	699
342	26	341
79	16	289
25	60	469
286	26	181
448	16	467
494	172	817
124	102	818
217	17	20
725	1	50
517	103	9
327	57	819
576	60	386
455	37	319
327	57	588
787	0	618
473	19	30
820	6	2
821	1	50
181	26	304
202	55	75
18	41	822
37	14	799
2	39	823
276	46	5
119	37	43
595	54	75
622	114	349
824	106	21
24	16	456
133	51	360
635	2	378
456	16	24
186	0	187
681	20	743
12	127	461
552	37	33
327	57	335
88	82	351
744	37	454
638	7	9
185	139	109
242	81	274
825	41	826
15	82	723
827	9	759
465	2	378
394	7	9
828	82	829
460	54	75
700	16	21
168	47	295
830	3	161
15	82	467
680	138	41
831	128	75
638	7	36
167	9	26
525	101	200
17	106	21
392	1	215
832	84	833
802	54	453
342	26	633
834	9	835
467	16	142
33	17	836
837	19	30
78	80	27
327	57	838
531	37	157
64	16	605
839	34	385
595	16	89
840	9	841
842	57	46
276	37	326
1	12	456
33	6	783
33	6	580
281	139	109
142	94	273
166	7	474
104	6	434
525	125	843
581	7	36
342	16	341
844	71	241
13	127	147
309	0	153
845	139	118
846	2	129
232	19	30
204	14	710
332	0	331
591	102	249
294	16	74
307	12	254
847	55	75
15	82	848
33	6	787
595	9	594
409	0	366
675	56	556
33	17	844
231	37	174
95	71	849
444	9	696
216	81	274
274	21	175
282	102	125
640	61	850
851	135	30
113	21	852
339	16	373
219	128	18
217	12	216
853	176	637
854	9	44
71	37	157
387	26	64
350	148	296
353	1	50
113	87	525
82	16	81
855	84	856
9	41	235
314	60	678
764	37	174
472	37	43
438	16	218
282	54	75
16	9	502
33	6	567
656	100	742
260	55	75
631	9	69
700	26	21
450	34	475
616	123	857
262	12	61
589	126	858
593	128	75
71	9	244
310	10	680
613	7	103
177	18	252
33	6	5
126	31	859
860	130	7
148	46	393
861	28	9
21	16	25
761	123	468
347	26	178
17	148	862
827	128	75
168	176	726
275	87	113
82	9	482
863	12	592
623	2	129
864	55	75
660	81	275
754	94	865
327	57	311
598	26	597
866	106	192
82	46	482
387	16	286
867	92	261
59	122	185
21	16	367
126	31	456
181	16	286
701	2	129
773	174	868
11	16	10
604	9	316
307	12	300
11	9	869
164	92	475
704	2	378
870	7	36
480	128	296
871	2	614
15	82	859
479	7	103
508	47	43
872	150	36
873	80	27
104	6	874
25	16	21
71	9	721
100	19	41
113	87	524
342	16	633
64	16	387
522	54	75
432	22	190
18	84	228
73	16	427
875	139	118
181	26	286
479	96	876
542	0	342
301	0	300
877	75	779
25	16	191
48	16	531
327	57	474
59	57	612
25	60	69
429	112	878
879	1	50
880	37	307
513	10	474
30	53	881
882	38	397
19	17	177
387	16	304
883	109	884
490	46	586
572	79	7
885	1	50
17	1	636
14	2	378
199	31	247
496	38	31
770	26	229
507	1	886
151	26	150
887	102	818
888	2	889
106	123	890
616	1	204
496	16	31
310	10	103
99	26	87
625	124	77
275	21	65
891	63	327
88	82	662
892	2	129
273	16	11
893	84	503
157	12	485
581	78	727
874	1	215
155	41	154
617	94	4
15	82	74
371	23	722
456	37	1
496	26	32
724	0	325
632	173	431
894	139	118
394	106	576
9	61	814
895	47	193
259	16	467
896	130	7
529	31	720
59	57	730
53	120	897
497	54	75
105	72	233
647	2	129
310	10	474
496	26	208
92	102	898
21	60	350
248	102	818
626	133	180
420	1	215
274	73	635
200	37	319
506	26	713
675	72	233
25	60	449
33	6	899
600	18	167
442	16	441
648	94	647
616	0	857
900	128	18
15	82	901
44	72	233
15	82	125
652	9	102
367	16	366
469	123	780
64	26	225
826	130	7
428	4	902
653	6	348
396	31	903
565	37	174
904	130	793
304	54	548
596	148	75
214	24	226
292	92	905
59	57	103
872	111	36
337	128	75
88	82	120
527	18	70
59	122	362
906	1	636
174	6	38
907	2	129
62	60	159
88	82	626
87	16	99
480	9	783
187	16	723
719	19	30
366	26	367
908	2	129
633	16	342
899	7	103
366	46	409
132	31	709
428	4	909
910	63	59
337	37	33
430	16	632
727	68	581
524	21	911
818	102	125
607	31	181
416	74	170
292	92	912
321	6	320
428	4	384
913	146	914
396	31	587
33	6	256
25	26	21
21	60	824
471	130	793
915	128	784
916	135	41
471	55	470
811	106	917
836	18	918
893	41	504
525	87	175
867	92	225
21	60	582
919	54	296
662	2	378
166	7	9
755	38	673
665	176	809
826	34	682
156	43	151
64	16	606
64	16	225
421	6	156
428	4	781
67	24	215
665	7	103
432	22	920
181	2	378
921	16	24
27	23	922
736	9	121
923	19	30
506	16	713
736	46	312
752	9	393
294	60	333
582	1	50
319	12	748
539	123	426
483	16	448
286	26	304
902	139	118
773	1	204
554	6	837
106	19	41
234	57	924
88	82	31
923	1	3
630	72	233
204	14	773
9	61	512
739	1	204
354	7	103
105	103	9
81	9	482
9	41	925
926	28	36
481	2	927
279	2	378
103	61	543
273	9	928
105	47	929
193	6	895
21	26	700
218	16	438
581	72	233
391	37	33
320	7	36
930	139	221
850	156	513
64	26	387
931	9	143
736	38	662
788	108	779
29	148	75
932	79	7
204	14	245
88	82	446
930	139	109
27	23	765
392	47	157
600	71	168
218	54	924
545	47	454
436	102	933
269	37	454
934	80	27
935	46	580
15	82	935
292	92	936
275	21	113
81	16	82
11	9	315
366	37	33
444	37	193
132	31	871
349	46	350
485	9	937
199	31	557
385	16	623
938	123	939
600	71	536
394	19	41
473	103	36
940	63	234
941	31	279
243	170	103
550	37	326
164	92	465
942	92	936
210	16	209
644	34	349
15	82	124
275	21	274
188	156	35
29	19	41
64	16	672
537	1	50
193	6	57
245	1	204
10	9	943
944	139	118
409	7	9
711	40	103
216	50	274
552	54	75
500	142	369
15	82	652
59	57	881
771	9	739
252	38	251
43	6	945
633	26	342
88	82	90
946	31	73
323	26	86
867	92	585
54	54	75
72	139	118
256	7	103
259	9	719
76	1	636
543	156	513
373	26	339
947	36	772
591	102	933
104	6	948
613	129	75
25	60	332
204	14	943
170	74	416
448	16	483
949	48	643
950	37	193
40	94	460
850	158	310
951	46	582
489	98	751
592	37	863
952	28	9
605	2	378
673	38	90
91	96	876
248	102	125
778	54	296
21	37	953
21	60	393
61	37	568
335	84	602
390	81	113
59	122	201
767	83	735
717	54	75
954	128	296
33	12	254
523	9	955
99	26	323
33	6	232
613	72	233
692	106	25
310	10	408
259	16	736
21	60	17
476	7	9
132	31	176
189	22	920
465	37	1
956	92	957
958	176	637
837	47	104
13	127	461
942	92	959
346	9	960
88	82	961
274	73	216
160	108	962
202	92	963
88	82	304
174	12	565
222	54	75
964	47	965
33	6	332
966	139	118
300	37	307
624	18	736
511	49	601
922	80	27
15	82	178
87	16	323
64	165	398
755	9	425
911	73	750
327	57	42
687	7	9
569	18	967
234	57	172
968	79	7
157	6	969
25	60	122
801	37	307
322	106	21
52	16	51
499	148	75
25	60	299
410	1	50
20	18	304
918	46	594
520	107	9
29	0	857
246	31	720
88	82	736
43	12	365
970	9	322
104	6	837
25	16	700
737	130	7
595	9	434
269	16	40
445	130	7
33	17	691
971	41	972
757	80	27
442	128	402
26	123	468
382	37	43
71	16	70
750	81	275
116	16	82
536	19	41
559	176	679
467	16	259
266	41	265
286	16	64
189	22	973
895	1	204
974	4	975
736	9	667
976	54	75
434	47	33
570	130	7
89	16	595
25	60	638
217	17	177
963	54	747
278	123	277
977	54	235
309	153	153
4	46	5
181	26	387
64	2	378
95	11	369
11	46	315
652	9	841
157	6	392
673	9	582
756	140	97
364	46	91
425	1	50
468	46	502
848	37	33
503	84	893
116	38	82
30	137	41
874	47	454
202	92	978
121	176	809
595	9	271
202	92	475
250	169	979
648	2	129
980	129	75
736	9	773
337	68	508
269	9	69
804	19	41
854	46	44
981	13	982
20	18	456
500	17	66
531	9	762
290	9	983
770	9	511
815	31	242
203	173	984
923	19	41
292	92	985
652	9	100
21	60	958
92	102	125
713	37	454
620	31	715
166	103	9
77	37	22
986	102	987
339	2	129
36	61	850
988	37	157
820	6	94
872	140	36
86	26	99
854	9	710
989	37	43
593	26	339
772	23	572
485	9	511
68	9	447
35	10	9
699	49	700
951	9	582
289	9	511
310	10	602
738	104	640
761	1	50
990	9	102
387	16	181
991	139	118
88	82	435
581	7	103
446	9	91
992	37	174
508	49	337
617	9	725
178	2	129
49	7	103
807	49	74
834	9	69
151	46	156
429	34	475
361	14	360
174	6	799
28	80	27
327	57	103
665	7	9
11	37	338
97	41	287
289	26	64
993	9	696
15	82	994
234	57	995
105	7	103
699	78	254
212	104	996
602	48	643
34	114	163
230	0	736
967	29	30
64	16	304
930	130	7
33	6	997
539	1	204
365	38	771
732	54	75
227	16	74
194	37	193
659	41	658
392	85	9
300	128	75
87	26	323
87	16	86
377	54	75
684	7	103
21	60	594
392	123	998
375	46	469
33	6	999
90	38	673
980	7	103
102	7	730
1000	2	378
1001	2	927
52	16	162
451	31	216
1002	7	103
597	16	598
1003	9	821
652	94	151
53	120	936
59	57	602
632	37	319
454	6	542
329	18	138
150	26	151
59	122	239
327	57	730
31	16	496
500	17	95
5	19	41
525	101	176
117	130	7
278	148	548
598	54	75
513	10	103
1004	120	1005
65	21	275
611	25	75
59	57	42
220	139	118
259	9	392
482	56	116
86	16	323
234	57	1006
274	73	1007
475	37	319
502	148	548
807	106	294
103	61	512
476	39	823
367	26	366
1008	145	1009
9	41	1010
286	81	525
1011	41	103
337	37	43
590	18	880
25	60	858
126	31	261
449	106	25
766	98	758
197	170	224
56	142	369
229	54	75
181	128	1012
298	16	210
1013	82	717
828	135	1014
59	57	819
120	26	506
710	174	918
687	1	50
27	23	873
121	106	21
532	46	849
311	84	680
146	127	13
53	120	391
320	47	43
1015	7	9
502	148	75
670	12	414
385	2	129
122	123	305
337	54	75
594	148	18
202	92	200
677	47	104
33	12	25
254	37	33
680	84	311
65	87	113
894	130	7
342	46	542
90	46	91
25	46	69
1016	9	1017
564	1	204
347	16	346
5	0	4
25	60	8
861	13	1018
256	47	43
62	60	1017
120	9	866
615	46	616
36	138	41
126	31	61
549	7	9
59	122	779
91	19	30
684	7	9
756	111	97
197	170	1019
406	63	110
32	16	31
682	37	421
1020	79	7
802	128	453
1021	130	7
59	57	1022
508	1	1023
1024	63	59
97	41	1025
1026	79	7
1027	41	1006
1028	31	967
1029	82	1030
1031	163	75
33	6	1032
573	9	1033
362	139	1034
202	92	1035
1036	2	927
1037	1	50
1038	139	109
1039	130	7
15	82	1040
843	101	1041
1042	139	221
879	49	1043
34	123	1044
1045	102	592
1046	29	30
36	41	1047
1048	122	579
1009	99	1008
1049	31	279
371	23	1050
1051	2	129
1052	16	976
1053	139	109
1054	90	229
1055	65	41
1056	2	424
1057	9	409
1058	2	424
15	82	1059
1060	128	1061
1062	65	30
1063	43	1064
1065	130	363
1066	2	378
1067	31	419
88	82	1068
1069	2	614
1070	34	1058
132	31	1071
1049	31	1072
1073	2	378
1074	139	109
263	18	1075
1076	123	890
1077	42	297
1078	79	7
1079	28	9
1080	139	118
371	23	1081
1082	55	75
1083	79	7
1084	2	129
146	77	46
1085	48	643
697	121	1086
9	41	1087
97	41	1088
1089	24	636
450	34	1090
1091	9	616
15	82	1092
1	217	0
3	181	2
5	189	4
7	259	6
9	283	8
11	206	10
13	307	12
9	208	14
9	208	0
16	262	15
18	328	17
20	197	19
22	217	21
24	218	23
26	240	25
28	203	27
30	199	29
32	206	31
34	186	33
36	190	35
38	194	37
40	274	39
42	233	41
44	186	43
46	234	45
48	258	47
50	181	49
52	196	51
54	300	53
56	227	55
57	226	10
59	243	58
60	302	59
61	196	24
63	240	62
65	261	64
67	251	66
69	189	68
71	196	70
73	214	72
75	234	74
75	328	76
18	308	77
78	203	27
80	196	79
82	218	81
84	268	83
75	308	85
87	206	86
89	262	88
91	189	90
9	208	92
36	220	93
30	199	94
80	206	79
55	251	95
96	302	59
98	221	97
99	206	87
75	328	100
47	189	101
103	187	102
105	186	104
107	181	106
109	319	108
111	302	110
113	261	112
115	251	114
116	218	82
118	319	117
119	192	43
121	189	120
123	219	122
125	282	124
127	211	126
129	182	128
130	203	27
132	280	131
21	286	133
135	234	134
137	180	136
139	182	138
31	206	32
141	255	140
143	189	142
145	206	144
147	307	146
149	271	148
151	196	150
153	333	152
155	290	154
151	180	156
158	192	157
50	181	159
161	288	160
162	206	52
139	182	163
165	272	164
103	187	166
168	226	167
169	328	47
41	199	170
172	234	171
174	217	173
176	281	175
178	198	177
180	214	179
181	206	64
183	347	182
185	250	184
187	223	186
188	241	9
190	202	189
25	196	191
83	295	192
194	192	193
196	308	195
198	350	197
200	211	199
201	302	110
203	272	202
205	194	204
207	221	206
32	206	208
210	196	209
75	234	191
212	208	211
213	189	167
215	204	214
217	217	216
219	196	218
221	319	220
222	262	15
224	205	223
225	198	20
214	194	226
228	308	227
230	189	229
231	192	174
233	252	232
235	237	234
50	204	236
238	189	237
240	295	239
50	181	241
242	262	88
75	234	178
41	245	243
71	180	244
21	286	245
247	211	246
249	282	248
250	284	212
252	218	251
253	251	95
254	262	15
65	267	255
9	187	256
36	187	257
258	223	236
136	226	137
169	237	234
142	196	259
261	272	260
263	197	262
264	237	234
266	320	265
268	206	267
40	206	269
271	226	270
272	302	110
93	221	36
41	209	273
275	201	274
52	196	162
5	189	276
35	338	188
278	226	277
279	198	20
280	198	66
281	302	59
283	217	282
118	319	284
204	181	285
286	196	64
98	264	287
152	248	153
9	350	111
97	273	288
289	196	64
291	308	290
293	272	292
294	286	213
295	227	256
297	222	296
33	217	298
9	350	243
47	189	48
299	186	157
301	226	300
302	308	183
122	189	303
181	206	304
305	180	230
306	234	171
308	192	307
153	258	309
46	210	72
311	190	310
103	187	312
313	183	172
44	189	99
315	240	314
317	356	316
319	217	318
129	182	116
321	227	320
22	217	25
322	186	33
323	196	99
324	237	234
326	217	325
9	237	327
70	206	71
328	221	97
329	197	22
41	209	330
332	248	331
333	226	273
334	221	135
335	237	59
3	181	336
115	194	204
338	217	337
33	227	91
340	234	339
342	206	341
344	300	343
323	206	86
9	234	345
262	217	61
300	249	301
347	196	346
50	181	348
350	248	349
311	208	351
9	187	17
353	189	352
41	199	354
356	289	355
37	181	38
212	284	250
357	197	33
64	196	304
358	189	68
18	308	359
83	314	295
361	181	360
363	310	362
357	197	22
75	308	48
364	229	91
75	234	153
30	199	152
365	192	157
367	196	366
20	197	368
369	322	193
370	203	27
372	203	371
373	206	339
375	180	374
293	192	1
64	198	20
376	302	59
378	182	377
7	259	379
286	206	304
18	351	380
381	181	136
382	192	43
94	251	357
383	237	234
118	319	384
297	222	46
41	318	9
386	189	385
181	206	387
42	190	310
388	202	189
103	187	257
304	206	387
7	259	389
390	211	126
391	262	15
186	251	95
392	226	259
393	194	361
204	181	394
395	282	124
397	211	396
398	305	274
9	220	399
129	182	54
271	189	101
400	300	53
402	234	401
403	189	337
213	189	404
405	284	9
59	243	406
407	237	234
408	237	327
409	186	104
410	189	258
18	264	228
18	308	411
123	219	412
414	294	413
33	217	415
417	258	416
103	187	418
419	211	396
